,0
0,20
1,19
2,18
3,18
4,18
5,18
6,17
7,9
8,9
9,10
10,7
11,2
12,0
13,0
14,-16
15,-13
16,-19
17,-17
18,-4
19,-9
20,-7
21,-7
22,-8
23,-9
24,20
25,20
26,20
27,20
28,20
29,20
30,15
31,16
32,16
33,9
34,7
35,-2
36,-5
37,-9
38,-15
39,-18
40,-18
41,-15
42,-9
43,-8
44,-9
45,-10
46,-13
47,-13
48,21
49,18
50,18
51,18
52,18
53,18
54,15
55,11
56,10
57,5
58,3
59,10
60,10
61,10
62,11
63,13
64,20
65,22
66,24
67,29
68,29
69,31
70,26
71,26
72,20
73,20
74,20
75,20
76,20
77,20
78,20
79,20
80,18
81,18
82,18
83,16
84,9
85,0
86,0
87,-2
88,-1
89,-8
90,-8
91,-6
92,-10
93,-15
94,-14
95,-15
96,20
97,19
98,19
99,19
100,19
101,19
102,18
103,14
104,-3
105,-9
106,-14
107,-16
108,-7
109,-12
110,-5
111,-11
112,-8
113,-17
114,-15
115,-10
116,-10
117,-8
118,-7
119,-9
120,20
121,19
122,17
123,17
124,17
125,17
126,13
127,11
128,-4
129,-9
130,-8
131,-9
132,-19
133,-23
134,-17
135,-23
136,-15
137,-19
138,-13
139,-15
140,-17
141,-15
142,-20
143,-21
144,20
145,19
146,19
147,19
148,19
149,19
150,19
151,17
152,9
153,2
154,-2
155,-3
156,-4
157,-2
158,-9
159,-11
160,-20
161,-23
162,-33
163,-32
164,-27
165,-27
166,-39
167,-40
168,20
169,20
170,20
171,20
172,20
173,20
174,18
175,12
176,-6
177,-5
178,-5
179,-12
180,-17
181,-13
182,-17
183,-17
184,-20
185,-12
186,-5
187,-6
188,-11
189,-10
190,-23
191,-23
192,19
193,19
194,19
195,19
196,19
197,19
198,16
199,16
200,3
201,-4
202,-7
203,-3
204,5
205,-2
206,2
207,5
208,10
209,5
210,15
211,9
212,10
213,9
214,6
215,2
216,20
217,20
218,20
219,20
220,20
221,20
222,19
223,16
224,11
225,3
226,7
227,8
228,0
229,1
230,-1
231,-22
232,-20
233,-22
234,-22
235,-24
236,-24
237,-25
238,-26
239,-26
240,21
241,21
242,21
243,21
244,21
245,21
246,21
247,15
248,3
249,3
250,-5
251,-5
252,-12
253,-16
254,-25
255,-29
256,-32
257,-33
258,-34
259,-31
260,-27
261,-25
262,-25
263,-25
264,20
265,20
266,20
267,20
268,20
269,20
270,20
271,20
272,13
273,13
274,12
275,19
276,15
277,17
278,11
279,9
280,9
281,5
282,1
283,7
284,4
285,4
286,1
287,0
288,19
289,18
290,18
291,18
292,18
293,19
294,14
295,8
296,-1
297,-8
298,-14
299,-15
300,-26
301,-26
302,-27
303,-25
304,-17
305,-24
306,-24
307,-24
308,-30
309,-30
310,-34
311,-38
312,20
313,20
314,20
315,20
316,20
317,20
318,18
319,6
320,-6
321,-14
322,-10
323,-16
324,-4
325,-1
326,-4
327,-6
328,-3
329,-3
330,-1
331,-5
332,-1
333,-1
334,-1
335,-1
336,20
337,20
338,20
339,20
340,20
341,20
342,20
343,12
344,4
345,-7
346,-7
347,0
348,1
349,-12
350,-12
351,-12
352,0
353,0
354,3
355,2
356,-1
357,-3
358,-5
359,-12
360,20
361,21
362,21
363,21
364,21
365,21
366,18
367,14
368,-9
369,-8
370,-14
371,-15
372,-18
373,-29
374,-30
375,-29
376,-33
377,-34
378,-28
379,-18
380,-18
381,-14
382,-17
383,-19
384,19
385,19
386,19
387,19
388,19
389,19
390,17
391,13
392,1
393,3
394,-1
395,-3
396,-2
397,-5
398,-11
399,-2
400,-2
401,-3
402,3
403,6
404,4
405,6
406,4
407,4
408,20
409,20
410,20
411,20
412,20
413,20
414,21
415,21
416,8
417,-2
418,-2
419,-10
420,-11
421,-20
422,-33
423,-47
424,-51
425,-60
426,-49
427,-47
428,-49
429,-49
430,-55
431,-56
432,19
433,20
434,20
435,20
436,20
437,20
438,18
439,10
440,-3
441,-9
442,-15
443,-16
444,-16
445,-8
446,-1
447,3
448,7
449,4
450,0
451,0
452,-4
453,1
454,-9
455,-13
456,20
457,23
458,23
459,23
460,23
461,23
462,23
463,21
464,21
465,11
466,8
467,10
468,8
469,7
470,6
471,5
472,7
473,4
474,1
475,14
476,14
477,10
478,4
479,3
480,19
481,21
482,21
483,21
484,21
485,21
486,18
487,18
488,12
489,10
490,10
491,8
492,12
493,9
494,-4
495,-2
496,4
497,-5
498,-12
499,-6
500,-8
501,-5
502,-7
503,-7
504,20
505,20
506,20
507,20
508,20
509,20
510,20
511,13
512,2
513,2
514,-4
515,-11
516,-7
517,-12
518,-13
519,-6
520,-6
521,-10
522,-9
523,-14
524,-16
525,-17
526,-20
527,-22
528,20
529,19
530,19
531,19
532,19
533,19
534,17
535,11
536,-8
537,-8
538,-8
539,-1
540,-4
541,-2
542,-4
543,2
544,1
545,-4
546,-2
547,-4
548,-5
549,-6
550,-13
551,-15
552,20
553,19
554,19
555,19
556,19
557,19
558,18
559,15
560,13
561,3
562,1
563,3
564,5
565,-3
566,5
567,-1
568,1
569,1
570,12
571,17
572,18
573,20
574,19
575,18
576,18
577,18
578,18
579,18
580,18
581,18
582,16
583,6
584,-14
585,-14
586,-14
587,-17
588,-24
589,-27
590,-36
591,-44
592,-57
593,-64
594,-67
595,-64
596,-66
597,-66
598,-72
599,-70
600,20
601,20
602,20
603,20
604,20
605,20
606,19
607,19
608,2
609,2
610,1
611,0
612,12
613,12
614,2
615,11
616,7
617,10
618,16
619,16
620,10
621,10
622,4
623,3
624,19
625,20
626,19
627,19
628,19
629,19
630,19
631,16
632,15
633,12
634,9
635,3
636,2
637,5
638,3
639,6
640,3
641,3
642,2
643,2
644,4
645,5
646,5
647,4
648,20
649,19
650,19
651,19
652,19
653,19
654,19
655,19
656,11
657,10
658,15
659,12
660,6
661,6
662,-2
663,-1
664,9
665,8
666,8
667,12
668,5
669,5
670,-1
671,-4
672,20
673,21
674,20
675,20
676,20
677,20
678,21
679,22
680,26
681,28
682,22
683,27
684,26
685,39
686,30
687,36
688,40
689,33
690,33
691,34
692,33
693,33
694,33
695,32
696,20
697,20
698,20
699,20
700,20
701,20
702,19
703,16
704,3
705,-2
706,-1
707,1
708,2
709,2
710,2
711,2
712,12
713,7
714,3
715,3
716,3
717,7
718,4
719,3
720,20
721,20
722,20
723,20
724,20
725,20
726,18
727,10
728,7
729,7
730,7
731,7
732,7
733,17
734,8
735,13
736,8
737,11
738,27
739,27
740,25
741,23
742,23
743,23
744,20
745,19
746,19
747,19
748,19
749,19
750,18
751,16
752,-9
753,-9
754,-7
755,-7
756,-6
757,-6
758,-6
759,-6
760,-2
761,-13
762,-8
763,-15
764,-16
765,-17
766,-18
767,-18
768,19
769,19
770,19
771,19
772,19
773,19
774,18
775,16
776,3
777,-5
778,-6
779,-9
780,-10
781,-10
782,-10
783,-11
784,-9
785,-14
786,-14
787,-11
788,-14
789,-15
790,-16
791,-16
792,20
793,20
794,20
795,20
796,20
797,20
798,19
799,13
800,7
801,9
802,9
803,9
804,7
805,-11
806,-6
807,-18
808,-21
809,-19
810,-14
811,-5
812,-6
813,-6
814,-9
815,-9
816,20
817,20
818,20
819,20
820,20
821,20
822,20
823,19
824,5
825,-4
826,-4
827,-7
828,-10
829,-14
830,-20
831,-26
832,-23
833,-28
834,-23
835,-27
836,-29
837,-29
838,-28
839,-32
840,19
841,20
842,20
843,20
844,20
845,20
846,18
847,16
848,15
849,1
850,-2
851,2
852,1
853,-10
854,-10
855,-15
856,-12
857,-11
858,5
859,10
860,9
861,8
862,6
863,6
864,20
865,18
866,18
867,18
868,18
869,19
870,19
871,17
872,-6
873,-16
874,-23
875,-25
876,-28
877,-32
878,-37
879,-41
880,-43
881,-48
882,-48
883,-44
884,-44
885,-48
886,-52
887,-56
888,20
889,20
890,20
891,20
892,20
893,20
894,16
895,9
896,9
897,6
898,7
899,7
900,12
901,6
902,6
903,-7
904,0
905,-6
906,-6
907,-6
908,-6
909,-5
910,-6
911,-6
912,20
913,20
914,19
915,19
916,19
917,19
918,16
919,9
920,-2
921,-3
922,-9
923,-3
924,-9
925,-2
926,-17
927,-24
928,-19
929,-23
930,-20
931,-19
932,-20
933,-20
934,-21
935,-26
936,20
937,20
938,20
939,20
940,20
941,20
942,18
943,18
944,8
945,8
946,1
947,-3
948,-15
949,-10
950,-18
951,-21
952,-23
953,-31
954,-36
955,-36
956,-43
957,-40
958,-42
959,-42
960,20
961,20
962,20
963,20
964,20
965,20
966,20
967,20
968,15
969,10
970,11
971,6
972,12
973,6
974,-4
975,-16
976,-1
977,-1
978,-2
979,-1
980,-3
981,-1
982,-2
983,-3
984,20
985,20
986,20
987,20
988,20
989,20
990,20
991,20
992,8
993,8
994,7
995,5
996,7
997,7
998,-6
999,-24
1000,-25
1001,-22
1002,-19
1003,-7
1004,0
1005,-2
1006,-4
1007,-5
1008,19
1009,20
1010,20
1011,20
1012,20
1013,20
1014,21
1015,14
1016,7
1017,-10
1018,-7
1019,-7
1020,-9
1021,-8
1022,-13
1023,-16
1024,-16
1025,-16
1026,-16
1027,-15
1028,-13
1029,-13
1030,-12
1031,-11
1032,20
1033,20
1034,20
1035,20
1036,20
1037,20
1038,17
1039,9
1040,9
1041,-1
1042,-1
1043,-2
1044,-4
1045,-10
1046,-16
1047,-25
1048,-24
1049,-32
1050,-29
1051,-23
1052,-23
1053,-23
1054,-24
1055,-28
1056,20
1057,19
1058,19
1059,19
1060,19
1061,19
1062,18
1063,4
1064,4
1065,-5
1066,-11
1067,-8
1068,-3
1069,-1
1070,-4
1071,-11
1072,-13
1073,-18
1074,-14
1075,-11
1076,-13
1077,-12
1078,-12
1079,-15
1080,20
1081,18
1082,18
1083,18
1084,18
1085,18
1086,17
1087,9
1088,0
1089,-1
1090,-3
1091,-10
1092,-16
1093,-12
1094,-7
1095,-7
1096,2
1097,-6
1098,-6
1099,-9
1100,-9
1101,-9
1102,-11
1103,-11
1104,20
1105,19
1106,19
1107,19
1108,19
1109,19
1110,19
1111,11
1112,1
1113,-10
1114,-10
1115,-4
1116,-4
1117,-8
1118,0
1119,-5
1120,1
1121,1
1122,-1
1123,1
1124,1
1125,1
1126,-1
1127,-1
1128,19
1129,19
1130,19
1131,19
1132,19
1133,19
1134,19
1135,18
1136,-1
1137,-7
1138,-7
1139,-6
1140,1
1141,1
1142,-5
1143,-8
1144,-4
1145,-10
1146,0
1147,1
1148,4
1149,4
1150,-3
1151,-6
1152,20
1153,20
1154,20
1155,20
1156,20
1157,20
1158,19
1159,13
1160,9
1161,-5
1162,-12
1163,-17
1164,-15
1165,-18
1166,-15
1167,-21
1168,-25
1169,-14
1170,-14
1171,-14
1172,-10
1173,-10
1174,-10
1175,-15
1176,20
1177,18
1178,18
1179,18
1180,18
1181,18
1182,18
1183,14
1184,10
1185,10
1186,2
1187,1
1188,-13
1189,-10
1190,-13
1191,-12
1192,-18
1193,-6
1194,-4
1195,-5
1196,-5
1197,-9
1198,-13
1199,-13
1200,20
1201,20
1202,20
1203,20
1204,20
1205,20
1206,19
1207,18
1208,6
1209,-6
1210,-9
1211,-11
1212,-11
1213,-6
1214,-8
1215,-17
1216,-6
1217,-1
1218,11
