,0
0,19
1,17
2,17
3,17
4,17
5,17
6,14
7,10
8,6
9,0
10,-4
11,-6
12,-9
13,-11
14,0
15,0
16,-10
17,-22
18,-12
19,-3
20,-6
21,-6
22,-7
23,-9
24,21
25,21
26,21
27,21
28,21
29,21
30,20
31,20
32,7
33,2
34,3
35,6
36,0
37,-8
38,-4
39,-5
40,-21
41,-21
42,-25
43,-20
44,-19
45,-20
46,-22
47,-22
48,19
49,18
50,18
51,18
52,18
53,18
54,15
55,14
56,-1
57,-5
58,-5
59,-5
60,-7
61,-6
62,5
63,12
64,13
65,12
66,18
67,18
68,18
69,17
70,17
71,12
72,21
73,22
74,22
75,22
76,22
77,22
78,18
79,12
80,10
81,10
82,10
83,6
84,12
85,5
86,-3
87,5
88,-3
89,-6
90,5
91,10
92,6
93,6
94,-6
95,-12
96,17
97,17
98,17
99,17
100,17
101,17
102,15
103,13
104,-10
105,-13
106,-22
107,-19
108,-20
109,-10
110,-7
111,-15
112,-13
113,-26
114,-26
115,-29
116,-29
117,-26
118,-26
119,-26
120,20
121,20
122,20
123,20
124,20
125,20
126,19
127,18
128,6
129,-5
130,-6
131,-10
132,-21
133,-30
134,-33
135,-36
136,-29
137,-29
138,-30
139,-33
140,-36
141,-34
142,-40
143,-44
144,20
145,19
146,19
147,19
148,19
149,19
150,19
151,19
152,15
153,12
154,7
155,2
156,4
157,2
158,2
159,-3
160,-11
161,-17
162,-17
163,-13
164,-18
165,-19
166,-19
167,-20
168,20
169,20
170,19
171,19
172,19
173,19
174,16
175,13
176,-1
177,1
178,-1
179,-6
180,-4
181,-1
182,-8
183,-8
184,-8
185,-5
186,2
187,2
188,2
189,2
190,-1
191,-3
192,20
193,20
194,20
195,20
196,20
197,20
198,19
199,16
200,7
201,12
202,3
203,-1
204,-1
205,6
206,11
207,15
208,19
209,18
210,34
211,40
212,41
213,41
214,36
215,36
216,20
217,19
218,19
219,19
220,19
221,19
222,18
223,12
224,-4
225,-4
226,-5
227,-1
228,-3
229,-3
230,-3
231,-3
232,-7
233,-6
234,-3
235,0
236,0
237,-2
238,-5
239,-3
240,21
241,19
242,19
243,19
244,19
245,19
246,19
247,17
248,22
249,12
250,7
251,4
252,5
253,-6
254,-12
255,-14
256,-9
257,-14
258,-14
259,-1
260,-3
261,-5
262,-14
263,-18
264,20
265,18
266,17
267,17
268,17
269,17
270,10
271,8
272,-5
273,-11
274,-6
275,-11
276,-10
277,2
278,1
279,2
280,-2
281,-11
282,-7
283,-7
284,-5
285,-6
286,-6
287,-7
288,20
289,19
290,19
291,19
292,19
293,19
294,18
295,15
296,4
297,2
298,-1
299,-3
300,-5
301,-6
302,-8
303,-1
304,-4
305,-11
306,-6
307,0
308,-5
309,-5
310,-12
311,-12
312,19
313,18
314,18
315,18
316,18
317,18
318,16
319,9
320,4
321,-3
322,-5
323,-6
324,-8
325,-11
326,-2
327,-13
328,-9
329,-16
330,-1
331,-1
332,-1
333,0
334,1
335,-1
336,20
337,20
338,19
339,19
340,19
341,19
342,19
343,12
344,3
345,1
346,-4
