,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0,0,-10,-10,10,10,20,-10,-20,20,30,20,-20,-20,-10,10,20,30,10,-30,-30,-20,10,20
1,20,-20,-20,-20,0,30,20,0,-10,10,0,10,20,0,10,20,-20,-20,10,-10,-20,0,10,20
2,-20,-10,10,30,20,10,-10,-10,-30,-20,30,30,20,-30,-30,-10,30,20,0,-20,-20,-10,0,20
3,10,20,10,-20,-30,-10,10,0,20,0,10,0,-30,10,30,10,10,-10,0,-30,-10,10,20,10
4,-20,-20,10,30,20,0,-30,0,20,30,0,10,10,-30,-10,-10,20,30,10,0,-30,-20,10,30
5,0,-10,10,10,20,-10,-20,-30,30,0,30,20,10,-20,-20,10,10,30,20,-20,-30,-20,10,0
6,0,20,-10,-30,-20,20,30,20,-20,0,-10,0,10,10,10,10,-10,-20,0,30,30,30,0,-20
7,0,20,-10,-10,10,10,0,-20,0,30,30,-10,-30,0,0,30,30,-20,-30,-10,10,30,-10,-30
8,20,10,-30,-10,10,30,0,-30,-10,0,30,20,-10,-30,-10,20,30,20,-10,-30,-30,-30,30,0
9,-10,0,10,-10,-10,20,30,0,-20,-20,30,20,0,0,0,-20,10,30,0,-30,-10,0,30,30
10,20,-10,0,-10,-20,10,10,30,10,10,0,-10,-20,0,10,10,10,10,10,10,-10,-20,-30,10
11,0,-10,0,10,20,0,-30,-30,0,30,30,30,0,-30,-30,-10,10,30,10,20,-20,-30,-10,30
12,0,0,10,20,0,-20,-30,20,20,30,30,-20,-30,-10,30,10,0,-20,-20,20,20,10,-10,-20
13,0,-20,-10,10,10,0,-10,10,20,30,10,-10,-20,0,20,20,-20,-20,0,10,10,-20,-20,0
14,0,10,10,0,0,0,-10,-10,10,30,10,-30,-10,20,10,10,10,-20,-30,0,20,0,-20,-20
15,0,0,0,10,0,-20,-20,10,30,30,0,0,20,20,10,-20,-20,0,-10,0,10,10,0,-20
16,0,0,-10,20,0,-10,-10,0,20,10,-10,20,20,10,-20,-10,0,0,0,-30,-10,20,30,10
17,0,0,-10,20,10,-30,0,20,20,-10,-20,-10,20,30,20,10,-10,-10,10,0,20,0,-10,-20
18,-10,10,30,0,-20,-20,-30,20,30,30,20,20,-30,-20,-30,-20,30,30,-10,-10,-10,0,0,0
19,0,0,-10,10,30,-20,-30,10,20,-10,-20,20,10,30,-10,-20,-30,-10,20,30,0,-10,-30,0
20,0,0,10,20,-20,-30,10,30,30,-20,-30,-10,0,0,10,30,20,-20,-20,0,20,10,10,-30
21,0,0,0,20,0,-10,-20,-30,10,0,30,0,30,30,0,-10,-30,-10,-10,10,20,20,-10,-10
22,0,0,0,10,0,10,0,-30,-30,20,0,30,30,30,-30,-30,-20,-10,30,30,30,0,-20,-30
23,0,0,0,0,0,0,10,-10,-10,30,10,10,-20,0,-10,0,20,10,-30,-30,-20,30,20,20
24,20,20,-20,-30,0,0,10,30,20,20,-10,-20,-10,-10,30,20,30,-10,-20,-10,20,30,-10,-10
25,0,0,10,10,-30,-20,30,30,10,0,-10,-30,0,20,-10,-20,-20,20,30,0,-20,-30,0,30
26,0,0,0,0,0,20,10,-10,-30,10,10,10,-10,-10,30,20,-10,-20,-20,-10,0,20,20,10
27,0,0,10,0,10,-20,0,20,0,-30,-20,20,20,30,0,-20,-20,0,10,10,-10,-10,30,20
28,0,0,-10,-10,20,0,-10,0,0,-10,20,30,-20,-20,-30,20,10,-20,10,0,20,30,-10,-20
29,0,0,20,-20,-10,0,10,20,-10,10,0,20,10,-10,-10,0,0,-20,-10,20,0,0,10,20
30,0,0,0,-20,-20,10,20,30,0,10,-10,-20,10,20,-20,0,10,-10,10,-30,-10,0,20,10
31,0,0,0,20,-10,-10,0,10,0,0,30,0,-20,-20,-10,20,30,0,-10,-30,10,30,20,-20
32,10,10,-10,-10,-20,-10,10,30,10,-10,-10,30,10,-10,-10,10,20,10,-20,-30,-10,10,20,20
33,0,0,0,0,-20,0,0,10,20,30,10,-20,-30,-30,30,0,20,30,20,-20,-20,-30,-10,10
34,-10,0,-10,0,0,30,30,10,-20,-10,10,20,10,0,-30,0,0,20,0,10,10,-10,-20,10
35,0,10,0,0,-20,-30,20,30,10,0,-10,20,0,-30,10,20,30,0,-20,-30,-10,-10,30,30
36,0,0,0,20,0,-30,0,30,0,-10,0,30,30,-10,-30,10,20,20,-10,0,-20,0,0,30
37,0,0,0,0,0,0,20,-10,-20,10,20,30,-10,-30,-30,-10,30,30,30,0,-30,-20,10,30
38,0,0,0,0,0,0,10,-10,0,20,10,0,-10,0,0,0,10,20,0,-30,-10,30,30,20
39,0,0,0,10,0,-30,-10,30,30,0,-20,-30,0,0,30,0,20,20,10,20,-10,-30,-20,20
40,0,0,0,0,0,0,-20,0,30,20,-20,-10,10,30,-10,-20,10,30,20,-10,-30,-30,-10,30
41,0,0,0,0,0,0,10,-20,10,10,20,10,-30,-10,20,10,10,10,0,10,-10,-20,-10,-10
